File Name,Average Current (A),Current Standard Deviation (A),Pulse Width (us),UVLED Pulse Frequency (Hz),Response Ratio (measured:actual),Ratio Error,
2017-05-23_pulsegen-24.csv,7.71864704e-07,2.25184343763e-09,1,61000,1.6692523237980332,0.004869888299871306
2017-05-23_pulsegen-25.csv,1.12167858667e-06,1.69058234222e-09,1,110000,1.345198537759149,0.002027469296233295
2017-05-23_pulsegen-26.csv,8.20723189333e-07,1.47566156654e-09,1,68000,1.5922029873060202,0.0028627834390876007
2017-05-23_pulsegen-27.csv,9.65849388e-07,1.27202112597e-09,1,88000,1.4478960371018184,0.0019068753061132096
2017-05-23_pulsegen-28.csv,4.05911836e-07,1.75328141241e-09,1,9000,5.949765489457779,0.025699209325014138
2017-05-23_pulsegen-29.csv,1.18504714e-06,2.19718401302e-09,1,119000,1.313709400914286,0.0024357354201478857
2017-05-23_pulsegen-30.csv,6.7478711e-07,1.79742067403e-09,1,48000,1.854539907316667,0.004939911152459117
2017-05-23_pulsegen-31.csv,9.31700544e-07,1.80566673575e-09,1,85000,1.445999244288,0.0028023947738840004
2017-05-23_pulsegen-32.csv,3.37206278667e-07,1.55880620449e-09,1,1000,44.48425228175064,0.20563771449632082
2017-05-23_pulsegen-33.csv,7.94229280667e-07,1.40686478311e-09,1,66000,1.5874958591756159,0.0028120242755738066
2017-05-23_pulsegen-34.csv,1.08614284e-06,1.90651459678e-09,1,107000,1.3391024621757013,0.0023505365010020344
2017-05-23_pulsegen-35.csv,9.98482920667e-07,1.18026097506e-09,1,95000,1.3865249146777965,0.0016389476613675289
2017-05-23_pulsegen-36.csv,1.15296722667e-06,1.42571259444e-09,1,117000,1.2999951841222772,0.001607521414175426
2017-05-23_pulsegen-37.csv,4.5955889e-07,1.13812311729e-09,1,19000,3.1907899352000006,0.007902168506994569
2017-05-23_pulsegen-38.csv,6.70494602e-07,1.38028398814e-09,1,49000,1.8051356713436737,0.00371606252480467
2017-05-23_pulsegen-39.csv,6.25205296e-07,1.580447773e-09,1,43000,1.9180716894958143,0.004848666749166512
2017-05-23_pulsegen-40.csv,1.05963822e-06,1.94093892698e-09,1,104000,1.3441103267538463,0.002462006377376939
2017-05-23_pulsegen-41.csv,6.13499897333e-07,1.02931593303e-09,1,41000,1.9739733281992529,0.0033118867776906736
2017-05-23_pulsegen-42.csv,9.10617496e-07,1.23693394671e-09,1,83000,1.4473332538833736,0.001965979834337147
2017-05-23_pulsegen-43.csv,5.8454228e-07,1.24436446413e-09,1,37000,2.0841302048000006,0.004436663786703503
2017-05-23_pulsegen-44.csv,6.32323875333e-07,1.3719854401e-09,1,44000,1.8958219462256674,0.004113461801318
2017-05-23_pulsegen-45.csv,1.00257416933e-06,1.40743901244e-09,1,96000,1.3777040043543085,0.0019340557762613003
2017-05-23_pulsegen-46.csv,1.03041804e-06,1.3617273828e-09,1,100000,1.359327478368,0.0017963907633897604
2017-05-23_pulsegen-47.csv,1.02092784e-06,1.28112595311e-09,1,99000,1.3604121278060608,0.0017071326841845578
2017-05-23_pulsegen-48.csv,1.15582654667e-06,1.4252532013e-09,1,118000,1.2921748986161563,0.0015933847653855596
2017-05-23_pulsegen-49.csv,5.68912677333e-07,1.25499061554e-09,1,35000,2.1443131541076963,0.004730238914343909
2017-05-23_pulsegen-50.csv,9.78367529333e-07,1.38477687654e-09,1,93000,1.3878090803183805,0.00196429855433502
2017-05-23_pulsegen-51.csv,9.64624444667e-07,1.4679671319e-09,1,91000,1.3983874367084688,0.002128068396046682
2017-05-23_pulsegen-52.csv,4.99722226e-07,1.41422979045e-09,1,25000,2.6369342421568005,0.0074626077582465615
2017-05-23_pulsegen-53.csv,7.35098940667e-07,1.55178000013e-09,1,58000,1.6719698664274252,0.003529496855468097
2017-05-23_pulsegen-54.csv,8.11005534e-07,1.42545013521e-09,1,69000,1.5505485513808699,0.0027252953889406266
2017-05-23_pulsegen-55.csv,6.97159357333e-07,1.71174287175e-09,1,53000,1.7352691022522524,0.004260624898891699
2017-05-23_pulsegen-56.csv,4.87235112e-07,1.4646946865e-09,1,23000,2.7946111293495655,0.008400979262742608
2017-05-23_pulsegen-57.csv,7.47256112e-07,1.52082053944e-09,1,60000,1.6429671049173336,0.003343777426048747
2017-05-23_pulsegen-58.csv,7.24935380667e-07,2.17973348281e-09,1,57000,1.6777802704840463,0.005044744579864829
2017-05-23_pulsegen-59.csv,9.02662915333e-07,1.25060888609e-09,1,82000,1.4521864852527973,0.0020119551738169857
2017-05-23_pulsegen-60.csv,4.77157884e-07,1.22252485199e-09,1,22000,2.8612121844218183,0.007330703567023674
2017-05-23_pulsegen-61.csv,6.02784535333e-07,1.31088896881e-09,1,40000,1.9879833975282344,0.004323311819135381
2017-05-23_pulsegen-62.csv,7.11093306e-07,1.11347732192e-09,1,55000,1.7055896168640003,0.0026707259692306624
2017-05-23_pulsegen-63.csv,5.04559450667e-07,1.4003685093e-09,1,26000,2.5600570281534862,0.0071052543748790775
2017-05-23_pulsegen-64.csv,3.57694958667e-07,1.43921893568e-09,1,5000,9.43742378947013,0.03797235239898113
2017-05-23_pulsegen-65.csv,1.03565316e-06,1.33941539029e-09,1,101000,1.3527065828435645,0.0017494621612579883
2017-05-23_pulsegen-66.csv,4.06940177333e-07,1.50831755433e-09,1,12000,4.473629016147448,0.016581437647267803
2017-05-23_pulsegen-67.csv,9.27242143333e-07,1.15097818731e-09,1,86000,1.4223463203312718,0.0017655470054643632
2017-05-23_pulsegen-68.csv,7.66304994e-07,1.46843069991e-09,1,63000,1.6046183302933335,0.0030748472687639242
2017-05-23_pulsegen-69.csv,8.41198006e-07,1.20484216882e-09,1,74000,1.4996059588043245,0.0021478753906856007
2017-05-23_pulsegen-70.csv,4.45385335333e-07,1.249209055e-09,1,18000,3.264179635396076,0.009155314363088892
2017-05-23_pulsegen-71.csv,8.49261136e-07,1.24507616631e-09,1,75000,1.4937937208149337,0.002190005971461536
2017-05-23_pulsegen-72.csv,7.59592546e-07,9.34185191892e-10,1,62000,1.6162169140051614,0.001987705008296656
2017-05-23_pulsegen-73.csv,3.74269094e-07,1.04766356694e-09,1,8000,6.171697360060001,0.017275972218840602
2017-05-23_pulsegen-74.csv,8.728809e-07,1.68276521563e-09,1,78000,1.4762877990769232,0.00284603060571679
2017-05-23_pulsegen-75.csv,9.34201634667e-07,1.1348347428e-09,1,87000,1.4165503407502376,0.0017207747042548968
2017-05-23_pulsegen-76.csv,5.58775170667e-07,1.04458554483e-09,1,34000,2.16804766218796,0.0040529919139404005
2017-05-23_pulsegen-77.csv,6.63087658e-07,1.27353395402e-09,1,52000,1.6822023816030771,0.0032308576771984316
2017-05-23_pulsegen-78.csv,8.35442929333e-07,8.67835793594e-09,1,76000,1.4501530426001235,0.015063802354068486
2017-05-23_pulsegen-79.csv,1.09909118667e-06,1.17130112488e-09,1,112000,1.294572404870593,0.0013796253963765143
2017-05-23_pulsegen-80.csv,3.84955042e-07,1.28470583918e-09,1,11000,4.616660830967273,0.015407126754965967
2017-05-23_pulsegen-81.csv,5.43377176667e-07,1.1040253571e-09,1,33000,2.1721914286639588,0.00441342500329188
2017-05-23_pulsegen-82.csv,1.03249804e-06,1.29126640102e-09,1,102000,1.3353641317333333,0.0016700378786525336
2017-05-23_pulsegen-83.csv,3.54530687333e-07,1.16650145697e-09,1,6000,7.794948045494894,0.0256474787005804
2017-05-23_pulsegen-84.csv,7.71478436e-07,1.50670365524e-09,1,65000,1.5657451581095387,0.0030579130184501665
2017-05-23_pulsegen-85.csv,6.65119968e-07,9.88517082524e-10,1,50000,1.7548525235712003,0.002608103470531322
2017-05-23_pulsegen-86.csv,7.27921517333e-07,1.31422056981e-09,1,59000,1.6275831621452435,0.0029385080943955125
2017-05-23_pulsegen-87.csv,4.51581632667e-07,9.68342297503e-10,1,20000,2.978632449071532,0.006387185794329788
2017-05-23_pulsegen-88.csv,8.76309887333e-07,1.63819464531e-09,1,80000,1.4450350042121174,0.00270138297011619
2017-05-23_pulsegen-89.csv,5.31003748667e-07,1.48604545412e-09,1,31000,2.2596778878758275,0.006323842461532594
2017-05-23_pulsegen-90.csv,5.18482902667e-07,1.29221300803e-09,1,29000,2.358560845511402,0.005878232414459229
2017-05-23_pulsegen-91.csv,8.12338532e-07,1.55775208482e-09,1,71000,1.5093478752315495,0.002894347253935978
2017-05-23_pulsegen-92.csv,3.22916232e-07,1.19371199711e-09,1,2000,21.299554662720002,0.07873724332937561
2017-05-23_pulsegen-93.csv,1.09756306667e-06,1.85203227354e-09,1,111000,1.3044190968928506,0.00220108195968826
2017-05-23_pulsegen-94.csv,1.00693384e-06,1.38629591877e-09,1,98000,1.3554562466612246,0.0018661240571850861
2017-05-23_pulsegen-95.csv,1.0643055e-06,1.74265463685e-09,1,106000,1.3245583166037735,0.002168783015974076
2017-05-23_pulsegen-96.csv,6.72504704667e-07,1.34410005071e-09,1,51000,1.7395455027386404,0.003476738797836534
2017-05-23_pulsegen-97.csv,6.92647878e-07,1.46471615011e-09,1,54000,1.692113112328889,0.0035782473059724302
2017-05-23_pulsegen-98.csv,7.85010546e-07,2.06685426319e-09,1,67000,1.54565061534806,0.004069543498507833
2017-05-23_pulsegen-99.csv,1.15961974667e-06,8.46450614324e-10,1,120000,1.2748086415058868,9.305313753468508E-4
