File Name,UVLED ID,Average Current (A),Current Standard Deviation (A),UVLED Current Amplitude (mA),UVLED Displacement (m),UVLED Pulse Frequency (Hz),Background Corrected Current (A),Corrected Current Standard Deviation (A),Flux (photons/mm^2),Flux Error
2017-05-18_frequency-177.csv,ID 8 WL=355nm,-6.78429253333e-08,1.64325421716e-11,40.0,close,8350,-1,-1,344495.02658972214,1225.800629620345
2017-05-18_frequency-178.csv,ID 8 WL=355nm,-6.18865514667e-09,1.50748777425e-11,40.0,close,750,-1,-1,36650.35486312321,157.79267845582692
2017-05-18_frequency-179.csv,ID 8 WL=355nm,-8.65078176667e-08,2.44614560051e-11,40.0,close,10650,-1,-1,421102.70310434815,1499.6493385084307
2017-05-18_frequency-18.csv,ID 8 WL=355nm,-6.98106016e-08,1.93994721605e-11,40.0,close,8600,-1,-1,352831.795973588,1256.3844978578247
2017-05-18_frequency-180.csv,ID 8 WL=355nm,-1.76185979333e-08,8.83869954964e-12,40.0,close,2150,-1,-1,101239.52570523875,362.9711830819899
2017-05-18_frequency-181.csv,ID 8 WL=355nm,-8.12252274667e-08,2.01597615788e-11,40.0,close,10000,-1,-1,400064.66314768954,1423.6963719589885
2017-05-18_frequency-182.csv,ID 8 WL=355nm,-9.45958008e-09,1.81623983205e-11,40.0,close,1150,-1,-1,55535.347034064136,224.13794888838603
2017-05-18_frequency-183.csv,ID 8 WL=355nm,-3.87688244e-08,2.24321123392e-12,40.0,close,4750,-1,-1,211119.61082405213,749.5741627412511
2017-05-18_frequency-184.csv,ID 8 WL=355nm,-3.7544499e-08,1.06630153178e-11,40.0,close,4600,-1,-1,205071.2797387076,730.3291017916622
2017-05-18_frequency-185.csv,ID 8 WL=355nm,-7.96295046667e-08,1.96877434856e-11,40.0,close,9800,-1,-1,393637.69877863873,1400.7988138035698
2017-05-18_frequency-186.csv,ID 8 WL=355nm,-5.74557222667e-08,8.4744356073e-12,40.0,close,7050,-1,-1,299043.53440940153,1062.5204380824741
2017-05-18_frequency-187.csv,ID 8 WL=355nm,-9.29919176667e-08,2.39907772673e-11,40.0,close,11450,-1,-1,446245.83683924616,1588.3504643566594
